ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0030336	negative regulation of cell migration	21/338	391/18860	0.0537084398976982	2.99686738600766	5.39001101118289	8.58268086035326e-06	0.000679257885233672	0.000537639041649626	IGFBP5/CLDN5/TGFBR3/MAGI2/SERPINF1/PTGER4/SRGAP2/VASH1/TBXA2R/AIF1/DPYSL3/SULF1/DACH1/ROBO1/MITF/APOD/GJA1/CD200/DCN/CXCL12/CYP1B1	21
GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	19/338	331/18860	0.0574018126888218	3.20295321689698	5.46219274446084	9.10949477843357e-06	0.000706532415015308	0.000559227089977101	PALS1/BMP7/TGFBR3/MAGI2/HTRA1/FOXD1/CDKN1C/CRIM1/SULF1/RASL11B/LOX/ZEB1/PMEPA1/FERMT1/ITGA3/BMP2/KDR/ZNF423/ITGA8	19
GO:0043542	endothelial cell migration	18/338	302/18860	0.0596026490066225	3.32575727889024	5.50396946163579	9.41775810826169e-06	0.000716118940075271	0.000566814915246462	VEGFA/FGF1/TGFBR3/SERPINF1/VASH1/TBXA2R/PRKX/ROBO1/LGALS8/ANXA3/KDR/SEMA5A/DCN/PTN/JCAD/EFNB2/CYP1B1/SPARC	18
GO:0061005	cell differentiation involved in kidney development	8/338	59/18860	0.135593220338983	7.56594122956574	6.82348533809749	9.80179829223398e-06	0.000730987957255449	0.000578583882999074	PTPRO/WT1/NPHS1/NPHS2/MAGI2/PODXL/PRKX/TCF21	8
GO:1902903	regulation of supramolecular fiber organization	21/338	395/18860	0.0531645569620253	2.96651936184556	5.33575474177715	1.00165123970803e-05	0.000732906322186366	0.000580102286988801	NPHS1/CORO2B/PTGER4/SYNPO/MYLK3/LPAR1/CLU/CCN2/CDC42EP3/MAP1B/CAPG/TJP1/SNCA/PYCARD/CARMIL1/CLIP3/KIRREL1/KANK3/SEMA5A/TMOD1/CXCL12	21
GO:0001657	ureteric bud development	10/338	98/18860	0.102040816326531	5.69375679265789	6.29314582484869	1.03724148272105e-05	0.000736046996098584	0.000582588160099745	VEGFA/WT1/FGF1/BMP7/HS3ST3A1/FOXD1/CTNNBIP1/TCF21/FOXC1/BMP2	10
GO:2000242	negative regulation of reproductive process	9/338	78/18860	0.115384615384615	6.43832498862085	6.50152565651213	1.05454519140445e-05	0.000736046996098584	0.000582588160099745	WT1/BMP7/SERPINF1/PTGDS/SULF1/GJA1/PLAT/IGF1/ZFPM2	9
GO:0003156	regulation of animal organ formation	6/338	29/18860	0.206896551724138	11.5445827382167	7.67653875130554	1.06288374887882e-05	0.000736046996098584	0.000582588160099745	WT1/FGF1/BMP7/SULF1/ROBO1/BMP2	6
GO:0014706	striated muscle tissue development	22/338	430/18860	0.0511627906976744	2.85482317324893	5.25590871502506	1.12426400237635e-05	0.00074647969799879	0.000590845742342627	MYOZ1/VEGFA/WT1/NPHS1/BMP7/TGFBR3/TNNT2/NEBL/MYLK3/TCF21/LOX/CCNB1/FOXC1/CYP26B1/BMP2/GJA1/CXADR/VAMP5/RGS2/IGF1/EFNB2/ZFPM2	22
GO:0072163	mesonephric epithelium development	10/338	99/18860	0.101010101010101	5.63624409778256	6.24783626332775	1.13569629143704e-05	0.00074647969799879	0.000590845742342627	VEGFA/WT1/FGF1/BMP7/HS3ST3A1/FOXD1/CTNNBIP1/TCF21/FOXC1/BMP2	10
GO:0072164	mesonephric tubule development	10/338	99/18860	0.101010101010101	5.63624409778256	6.24783626332775	1.13569629143704e-05	0.00074647969799879	0.000590845742342627	VEGFA/WT1/FGF1/BMP7/HS3ST3A1/FOXD1/CTNNBIP1/TCF21/FOXC1/BMP2	10
GO:1904018	positive regulation of vasculature development	14/338	195/18860	0.0717948717948718	4.00606888180853	5.70001471594356	1.19023872104483e-05	0.000769290960035306	0.000608901072029248	VEGFA/F3/FGF1/CHI3L1/TBXA2R/C3/TJP1/ANXA3/KDR/ECM1/SEMA5A/JCAD/CXCL12/CYP1B1	14
GO:0001658	branching involved in ureteric bud morphogenesis	8/338	61/18860	0.131147540983607	7.31787758269473	6.67640218567944	1.26183479325158e-05	0.00078925731100478	0.000624704627694671	VEGFA/WT1/FGF1/HS3ST3A1/FOXD1/CTNNBIP1/TCF21/BMP2	8
GO:0034113	heterotypic cell-cell adhesion	8/338	61/18860	0.131147540983607	7.31787758269473	6.67640218567944	1.26183479325158e-05	0.00078925731100478	0.000624704627694671	PTPRC/BMP7/JAM3/CXADR/CD200/PARVA/FGA/CD2	8
GO:0072028	nephron morphogenesis	9/338	80/18860	0.1125	6.27736686390533	6.38981413681773	1.29956502441246e-05	0.000799954470582783	0.000633171530691185	VEGFA/WT1/FGF1/BMP7/HS3ST3A1/FOXD1/CTNNBIP1/TCF21/BMP2	9
GO:2000146	negative regulation of cell motility	21/338	406/18860	0.0517241379310345	2.88614568455417	5.18999253767351	1.51429536526418e-05	0.000917568347889765	0.000726264027156308	IGFBP5/CLDN5/TGFBR3/MAGI2/SERPINF1/PTGER4/SRGAP2/VASH1/TBXA2R/AIF1/DPYSL3/SULF1/DACH1/ROBO1/MITF/APOD/GJA1/CD200/DCN/CXCL12/CYP1B1	21
GO:0048738	cardiac muscle tissue development	16/338	255/18860	0.0627450980392157	3.50110221603434	5.43200842064445	1.57007640597764e-05	0.000936731738827892	0.000741432032361264	VEGFA/WT1/BMP7/TGFBR3/TNNT2/NEBL/MYLK3/CCNB1/FOXC1/BMP2/GJA1/CXADR/RGS2/IGF1/EFNB2/ZFPM2	16
GO:0001823	mesonephros development	10/338	103/18860	0.0970873786407767	5.41736083184926	6.07258412118015	1.61444463539108e-05	0.000948608529704033	0.000750832624689058	VEGFA/WT1/FGF1/BMP7/HS3ST3A1/FOXD1/CTNNBIP1/TCF21/FOXC1/BMP2	10
GO:0042692	muscle cell differentiation	22/338	441/18860	0.0498866213151927	2.78361443196608	5.11989422836837	1.66226208547514e-05	0.000962127219025761	0.000761532795168187	MYOZ1/VEGFA/WT1/IGFBP5/NPHS1/TNNT2/NEBL/MYLK3/LOX/CCNB1/ZEB1/CYP26B1/BMP2/MYL9/CD53/CXADR/RGS2/TMOD1/IGF1/EFNB2/CSRP1/ITGA8	22
GO:0016064	immunoglobulin mediated immune response	14/338	203/18860	0.0689655172413793	3.84819424607223	5.51150820635104	1.87355450033944e-05	0.00104360853752755	0.000826026029540546	PTPRC/IGLC2/IGLC3/BTK/IGLC1/IGLC7/CR1/IL13RA2/CLU/NECTIN2/C3/C1QB/C1QA/C7	14
GO:0030324	lung development	14/338	203/18860	0.0689655172413793	3.84819424607223	5.51150820635104	1.87355450033944e-05	0.00104360853752755	0.000826026029540546	VEGFA/IGFBP5/FGF1/CHI3L1/CCN2/TCF21/MME/LOX/ITGA3/BMP2/KDR/AGR2/IGF1/ZFPM2	14
GO:0032637	interleukin-8 production	10/338	105/18860	0.0952380952380952	5.3141730064807	5.98835327280733	1.91283617867158e-05	0.00104360853752755	0.000826026029540546	PTPRC/LGALS9/F3/TLR2/CHI3L1/ARRB1/F2R/TLR5/PYCARD/CD2	10
GO:0032677	regulation of interleukin-8 production	10/338	105/18860	0.0952380952380952	5.3141730064807	5.98835327280733	1.91283617867158e-05	0.00104360853752755	0.000826026029540546	PTPRC/LGALS9/F3/TLR2/CHI3L1/ARRB1/F2R/TLR5/PYCARD/CD2	10
GO:0003151	outflow tract morphogenesis	9/338	84/18860	0.107142857142857	5.97844463229079	6.17739719693056	1.93759192114449e-05	0.00104360853752755	0.000826026029540546	VEGFA/CLDN5/BMP7/TGFBR3/ROBO1/FOXC1/FZD2/PARVA/ZFPM2	9
GO:0032757	positive regulation of interleukin-8 production	8/338	65/18860	0.123076923076923	6.8675466545289	6.40126498115183	2.03241953529422e-05	0.00107968807642068	0.000854583325871369	LGALS9/F3/TLR2/CHI3L1/F2R/TLR5/PYCARD/CD2	8
GO:0019724	B cell mediated immunity	14/338	206/18860	0.0679611650485437	3.79215258229448	5.44327795747199	2.20756150505717e-05	0.00115688155629888	0.000915682695412049	PTPRC/IGLC2/IGLC3/BTK/IGLC1/IGLC7/CR1/IL13RA2/CLU/NECTIN2/C3/C1QB/C1QA/C7	14
GO:0030323	respiratory tube development	14/338	207/18860	0.0676328502415459	3.77383300460224	5.42081866152908	2.3299923265778e-05	0.00119043132288329	0.000942237653029959	VEGFA/IGFBP5/FGF1/CHI3L1/CCN2/TCF21/MME/LOX/ITGA3/BMP2/KDR/AGR2/IGF1/ZFPM2	14
GO:0001945	lymph vessel development	6/338	33/18860	0.181818181818182	10.1452393760086	7.10289225259802	2.3329752588739e-05	0.00119043132288329	0.000942237653029959	VEGFA/VASH1/LGALS8/FOXC1/KDR/EFNB2	6
GO:0060675	ureteric bud morphogenesis	8/338	67/18860	0.119402985074627	6.6625452618564	6.27227038103955	2.54602065862675e-05	0.00128226858625384	0.00101492771572872	VEGFA/WT1/FGF1/HS3ST3A1/FOXD1/CTNNBIP1/TCF21/BMP2	8
GO:0032956	regulation of actin cytoskeleton organization	19/338	357/18860	0.0532212885154062	2.96968491538627	5.0755549388737	2.61548139853796e-05	0.00130036370045259	0.00102925016978903	NPHS1/CORO2B/PTGER4/SYNPO/MYLK3/LPAR1/CCN2/CDC42EP3/CAPG/TJP1/PYCARD/CARMIL1/JAM3/IQGAP2/KIRREL1/KANK3/SEMA5A/TMOD1/CXCL12	19
GO:0010811	positive regulation of cell-substrate adhesion	11/338	133/18860	0.0827067669172932	4.61493971615429	5.65153621581531	2.80691729236967e-05	0.00137641484458346	0.00108944536977969	NDNF/VEGFA/SPOCK2/EPB41L5/CARMIL1/FERMT1/ITGA3/KDR/AGR2/FGA/LIMS2	11
GO:0072171	mesonephric tubule morphogenesis	8/338	68/18860	0.117647058823529	6.56456665506439	6.20973466846159	2.84103376351571e-05	0.00137641484458346	0.00108944536977969	VEGFA/WT1/FGF1/HS3ST3A1/FOXD1/CTNNBIP1/TCF21/BMP2	8
GO:0035850	epithelial cell differentiation involved in kidney development	7/338	50/18860	0.14	7.81183431952663	6.51521003898784	2.87492528136308e-05	0.00137641484458346	0.00108944536977969	PTPRO/WT1/NPHS1/NPHS2/MAGI2/PODXL/PRKX	7
GO:0060426	lung vasculature development	4/338	11/18860	0.363636363636364	20.2904787520172	8.64507831656868	3.02762243098419e-05	0.00143184387650691	0.00113331797288189	VEGFA/TCF21/BMP2/IGF1	4
GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	10/338	111/18860	0.0900900900900901	5.0269204115358	5.74803258673162	3.10869699139935e-05	0.00145247312441526	0.00114964621774515	BMP7/TGFBR3/FOXD1/CDKN1C/SULF1/FERMT1/BMP2/KDR/ZNF423/ITGA8	10
GO:0007411	axon guidance	15/338	243/18860	0.0617283950617284	3.44437139308934	5.18070925828486	3.48957453749621e-05	0.00161102024481075	0.00127513776332568	PTPRO/VEGFA/SEMA3G/BMP7/NFASC/FOXD1/NELL2/ROBO1/KLF7/APBB2/ABLIM1/SEMA5A/EFNB2/CXCL12/CHL1	15
GO:0097485	neuron projection guidance	15/338	244/18860	0.0614754098360656	3.43025511688816	5.1615166746662	3.65882594627867e-05	0.00166389801228256	0.00131699101648053	PTPRO/VEGFA/SEMA3G/BMP7/NFASC/FOXD1/NELL2/ROBO1/KLF7/APBB2/ABLIM1/SEMA5A/EFNB2/CXCL12/CHL1	15
GO:0002455	humoral immune response mediated by circulating immunoglobulin	7/338	52/18860	0.134615384615385	7.51137915339099	6.35151150343078	3.73435397408614e-05	0.00166389801228256	0.00131699101648053	PTPRC/CR1/CLU/C3/C1QB/C1QA/C7	7
GO:2000404	regulation of T cell migration	7/338	52/18860	0.134615384615385	7.51137915339099	6.35151150343078	3.73435397408614e-05	0.00166389801228256	0.00131699101648053	LGALS9/AIF1/PYCARD/APOD/CD200/ECM1/CXCL12	7
GO:0110053	regulation of actin filament organization	16/338	274/18860	0.0583941605839416	3.25832505506846	5.08677476720542	3.77573556165201e-05	0.00166389801228256	0.00131699101648053	NPHS1/CORO2B/PTGER4/SYNPO/LPAR1/CCN2/CDC42EP3/CAPG/TJP1/PYCARD/CARMIL1/KIRREL1/KANK3/SEMA5A/TMOD1/CXCL12	16
GO:0031623	receptor internalization	11/338	139/18860	0.079136690647482	4.41573368524116	5.46010031274698	4.22532971079625e-05	0.00183476113418811	0.00145223079376035	VEGFA/MAGI2/GHR/ARRB1/LPAR1/SNCA/USP46/RNF220/RAMP3/RAMP1/EFNB2	11
GO:0045766	positive regulation of angiogenesis	13/338	191/18860	0.0680628272251309	3.79782521143778	5.24989328495629	4.25808411750721e-05	0.00183476113418811	0.00145223079376035	VEGFA/F3/FGF1/CHI3L1/TBXA2R/C3/TJP1/ANXA3/KDR/ECM1/SEMA5A/JCAD/CYP1B1	13
GO:0072015	podocyte development	4/338	12/18860	0.333333333333333	18.5996055226824	8.23824418696788	4.47733164385466e-05	0.00189602352503997	0.00150072055563545	NPHS1/NPHS2/MAGI2/PODXL	4
GO:0030038	contractile actin filament bundle assembly	10/338	116/18860	0.0862068965517242	4.81024280759029	5.56063321143316	4.54693625138518e-05	0.00189602352503997	0.00150072055563545	CORO2B/PTGER4/SYNPO/ITGB5/ARRB1/LPAR1/CCN2/TJP1/CARMIL1/MYL9	10
GO:0043149	stress fiber assembly	10/338	116/18860	0.0862068965517242	4.81024280759029	5.56063321143316	4.54693625138518e-05	0.00189602352503997	0.00150072055563545	CORO2B/PTGER4/SYNPO/ITGB5/ARRB1/LPAR1/CCN2/TJP1/CARMIL1/MYL9	10
GO:0048009	insulin-like growth factor receptor signaling pathway	7/338	54/18860	0.12962962962963	7.23317992548762	6.19629474110668	4.79420238640179e-05	0.00197786349515597	0.00156549766615315	IGFBP5/GHR/CRIM1/BMP2/IGFBP2/IGF1/IGFBP1	7
GO:0003014	renal system process	11/338	143/18860	0.0769230769230769	4.29221665908057	5.33841149748729	5.48161459408564e-05	0.00223765277851201	0.00177112334142423	PTPRO/JCHAIN/NPHS2/CORO2B/NPR1/F2R/SULF1/SGK1/ITGA3/KIRREL1/WFS1	11
GO:0001764	neuron migration	13/338	197/18860	0.0659898477157361	3.68215540804373	5.11210850769237	5.85904143762817e-05	0.00234240852527031	0.0018540385059277	NDNF/VEGFA/SPOCK1/TUBGCP2/TYRO3/SRGAP2/MAP1B/NTNG1/APBB2/ITGA3/NDN/CXCL12/CHL1	13
GO:0007565	female pregnancy	13/338	197/18860	0.0659898477157361	3.68215540804373	5.11210850769237	5.85904143762817e-05	0.00234240852527031	0.0018540385059277	LGALS9/VEGFA/CLIC5/IGFBP5/TPPP3/JUNB/ITGA3/GJA1/IGFBP2/CRHBP/RGS2/PTN/HPGD	13
GO:0045216	cell-cell junction organization	14/338	226/18860	0.0619469026548673	3.45656385819762	5.01883563035105	6.10472296731619e-05	0.00241008225372507	0.00190760290216398	PTPRO/VEGFA/CLDN5/NPHS1/MYLK3/F2R/TJP1/JAM3/CDH10/GJA1/KIRREL1/CXADR/EFNB2/LIMS2	14
GO:0006958	complement activation, classical pathway	6/338	39/18860	0.153846153846154	8.58443331816113	6.40483334827901	6.27791347596245e-05	0.00241008225372507	0.00190760290216398	CR1/CLU/C3/C1QB/C1QA/C7	6
GO:0071604	transforming growth factor beta production	6/338	39/18860	0.153846153846154	8.58443331816113	6.40483334827901	6.27791347596245e-05	0.00241008225372507	0.00190760290216398	LGALS9/IL13RA2/FERMT1/LUM/CD200/TYROBP	6
GO:0010975	regulation of neuron projection development	21/338	448/18860	0.046875	2.61556952662722	4.67506783804347	6.36785709510522e-05	0.00241008225372507	0.00190760290216398	PTPRO/NDNF/VEGFA/SPOCK1/SEMA3G/BMP7/MAGI2/SERPINF1/ZNF804A/KLK6/LPAR1/DPYSL3/MAP1B/NTNG1/ROBO1/ITGA3/SEMA5A/RGS2/PTN/EFNB2/CXCL12	21
GO:0072310	glomerular epithelial cell development	4/338	13/18860	0.307692307692308	17.1688666363223	7.87778058043663	6.37602408634786e-05	0.00241008225372507	0.00190760290216398	NPHS1/NPHS2/MAGI2/PODXL	4
GO:0072078	nephron tubule morphogenesis	8/338	76/18860	0.105263157894737	5.87355963874182	5.75085982283101	6.40119835311198e-05	0.00241008225372507	0.00190760290216398	VEGFA/WT1/FGF1/HS3ST3A1/FOXD1/CTNNBIP1/TCF21/BMP2	8
GO:0030100	regulation of endocytosis	17/338	318/18860	0.0534591194968554	2.98295560269435	4.81750309987376	6.56431213948288e-05	0.00243317236700695	0.00192587894524911	PTPRC/VEGFA/BTK/TLR2/MAGI2/ARRB1/LPAR1/CLU/C3/SNCA/PYCARD/USP46/RNF220/CLIP3/APOC1/EFNB2/FCN3	17
GO:0035051	cardiocyte differentiation	12/338	172/18860	0.0697674418604651	3.892940690794	5.14868214407034	6.58801182402603e-05	0.00243317236700695	0.00192587894524911	VEGFA/WT1/BMP7/TGFBR3/NEBL/MYLK3/CCNB1/BMP2/CXADR/RGS2/IGF1/EFNB2	12
GO:0048639	positive regulation of developmental growth	12/338	174/18860	0.0689655172413793	3.84819424607223	5.09870396368065	7.3651405889228e-05	0.00269452973621157	0.00213274577530277	VEGFA/WT1/TGFBR3/GHR/MAP1B/CCNB1/CPNE6/SEMA5A/AGR2/IGF1/ZFPM2/CXCL12	12
GO:0072088	nephron epithelium morphogenesis	8/338	78/18860	0.102564102564103	5.72295554544075	5.64630041740783	7.71680584905224e-05	0.002773709524171	0.00219541732647937	VEGFA/WT1/FGF1/HS3ST3A1/FOXD1/CTNNBIP1/TCF21/BMP2	8
GO:0051258	protein polymerization	16/338	291/18860	0.0549828178694158	3.06797616868989	4.80254570317459	7.72461651909407e-05	0.002773709524171	0.00219541732647937	NPHS1/TUBGCP2/TPPP3/INF2/AIF1/CDC42EP3/MAP1B/CAPG/SNCA/PYCARD/CARMIL1/CLIP3/KIRREL1/KANK3/TMOD1/FGA	16
GO:1902905	positive regulation of supramolecular fiber organization	12/338	176/18860	0.0681818181818182	3.80446476600323	5.04946228979005	8.2200614420606e-05	0.00292453195158817	0.00231479470449529	NPHS1/SYNPO/MYLK3/LPAR1/CLU/CCN2/CDC42EP3/MAP1B/PYCARD/CARMIL1/KIRREL1/SEMA5A	12
GO:0043567	regulation of insulin-like growth factor receptor signaling pathway	5/338	26/18860	0.192307692307692	10.7305416477014	6.70696665582998	8.66163468786109e-05	0.00305361993813866	0.00241696906696679	IGFBP5/BMP2/IGFBP2/IGF1/IGFBP1	5
GO:0055002	striated muscle cell development	12/338	178/18860	0.0674157303370787	3.7617179708796	5.0009370024403	9.15911738906613e-05	0.00316922307066993	0.00250847003992115	MYOZ1/VEGFA/TNNT2/NEBL/MYLK3/CCNB1/MYL9/CXADR/RGS2/TMOD1/IGF1/CSRP1	12
GO:0048259	regulation of receptor-mediated endocytosis	10/338	126/18860	0.0793650793650794	4.42847750540058	5.21608979817021	9.17329329962836e-05	0.00316922307066993	0.00250847003992115	VEGFA/MAGI2/ARRB1/LPAR1/CLU/C3/USP46/RNF220/APOC1/EFNB2	10
GO:0055001	muscle cell development	13/338	206/18860	0.0631067961165049	3.52128454070202	4.91522299029958	9.23471395012125e-05	0.00316922307066993	0.00250847003992115	MYOZ1/VEGFA/TNNT2/NEBL/MYLK3/LOX/CCNB1/MYL9/CXADR/RGS2/TMOD1/IGF1/CSRP1	13
GO:0032755	positive regulation of interleukin-6 production	9/338	103/18860	0.087378640776699	4.87562474866433	5.32785484461754	9.81063289396456e-05	0.00333733634761356	0.00264153328890126	MAPK13/LGALS9/BTK/TLR2/AIF1/LPL/F2R/PYCARD/TYROBP	9
GO:0061333	renal tubule morphogenesis	8/338	81/18860	0.0987654320987654	5.51099422894295	5.49607044290449	0.000101051547638434	0.00340763392818997	0.00269717448891234	VEGFA/WT1/FGF1/HS3ST3A1/FOXD1/CTNNBIP1/TCF21/BMP2	8
GO:0060326	cell chemotaxis	17/338	330/18860	0.0515151515151515	2.87448448986911	4.64060765413459	0.000103178348683844	0.00344935893272369	0.00273020022470136	PTPRO/LGALS9/VEGFA/FGF1/S100A14/VAV3/AIF1/LPAR1/C3/LOX/JAM3/KDR/CXADR/SEMA5A/PARVA/PTN/CXCL12	17
GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	12/338	181/18860	0.0662983425414365	3.69936905423518	4.92945017896997	0.000107402927658576	0.00355990216632441	0.00281769623978773	PALS1/TGFBR3/HTRA1/CDKN1C/RASL11B/LOX/ZEB1/PMEPA1/FERMT1/ITGA3/BMP2/ITGA8	12
GO:0048638	regulation of developmental growth	17/338	332/18860	0.0512048192771084	2.85716831824339	4.61189889284689	0.000110995898657341	0.00364781436434888	0.00288727957613565	MYOZ1/VEGFA/WT1/SEMA3G/TGFBR3/GHR/MAP1B/CCNB1/FOXC1/CPNE6/SEMA5A/RGS2/AGR2/IGF1/ZFPM2/WWC3/CXCL12	17
GO:0070493	thrombin-activated receptor signaling pathway	4/338	15/18860	0.266666666666667	14.879684418146	7.26441908611904	0.000118316943627337	0.00385574039820851	0.00305185499882631	F2R/SNCA/IQGAP2/HPGD	4
GO:0031346	positive regulation of cell projection organization	18/338	367/18860	0.0490463215258856	2.73672669816036	4.53873230095042	0.000120737680417256	0.003901839372151	0.00308834277277824	NDNF/VEGFA/BMP7/MAGI2/PLCE1/SERPINF1/ZNF804A/LPAR1/CDC42EP3/DPYSL3/MAP1B/ROBO1/CARMIL1/ITGA3/SEMA5A/RGS2/PTN/CXCL12	18
GO:1903844	regulation of cellular response to transforming growth factor beta stimulus	12/338	184/18860	0.0652173913043478	3.63905325443787	4.85946964293082	0.000125504605742467	0.00401527544251087	0.00317812849552447	PALS1/TGFBR3/HTRA1/CDKN1C/RASL11B/LOX/ZEB1/PMEPA1/FERMT1/ITGA3/BMP2/ITGA8	12
GO:0042552	myelination	11/338	157/18860	0.0700636942675159	3.90947122451287	4.94517876855825	0.000127181650122763	0.00401527544251087	0.00317812849552447	CLDN5/TSPAN2/PALS1/SERINC5/NFASC/KLK6/LPAR1/CLU/JAM3/PTN/IGF1	11
GO:0032970	regulation of actin filament-based process	19/338	402/18860	0.0472636815920398	2.63725749948482	4.48240851613469	0.000127354017387529	0.00401527544251087	0.00317812849552447	NPHS1/CORO2B/PTGER4/SYNPO/MYLK3/LPAR1/CCN2/CDC42EP3/CAPG/TJP1/PYCARD/CARMIL1/JAM3/IQGAP2/KIRREL1/KANK3/SEMA5A/TMOD1/CXCL12	19
GO:0042246	tissue regeneration	8/338	84/18860	0.0952380952380952	5.3141730064807	5.35314987023255	0.000130748458494728	0.00408905259711739	0.00323652381129565	MYOZ1/KLK6/CCNB1/APOD/PTN/IGF1/POSTN/IGFBP1	8
GO:0006935	chemotaxis	21/338	474/18860	0.0443037974683544	2.47209946820463	4.38486714298673	0.000140287412141168	0.00427731112909038	0.00338553222019694	PTPRO/LGALS9/VEGFA/F3/FGF1/SEMA3G/S100A14/VAV3/AIF1/LPAR1/C3/ROBO1/LOX/JAM3/KDR/CXADR/SEMA5A/PARVA/PTN/EFNB2/CXCL12	21
GO:0043410	positive regulation of MAPK cascade	21/338	474/18860	0.0443037974683544	2.47209946820463	4.38486714298673	0.000140287412141168	0.00427731112909038	0.00338553222019694	PTPRC/LGALS9/VEGFA/ARHGAP8/FGF1/CHI3L1/GHR/ARRB1/LPAR1/F2R/CCN2/ROBO1/PYCARD/BMP2/KDR/DOK5/RAMP3/IGF1/JCAD/FGA/GADD45B	21
GO:0050851	antigen receptor-mediated signaling pathway	13/338	215/18860	0.0604651162790698	3.37388193202147	4.72901717767598	0.00014177784753415	0.00427731112909038	0.00338553222019694	PTPRC/IGLC3/BTK/IGLC1/IGLC7/CD3D/VAV3/NECTIN2/BLNK/CD53/VTCN1/TRBC1/STOML2	13
GO:0007272	ensheathment of neurons	11/338	159/18860	0.0691823899371069	3.86029548583975	4.89272479353452	0.000142282912752104	0.00427731112909038	0.00338553222019694	CLDN5/TSPAN2/PALS1/SERINC5/NFASC/KLK6/LPAR1/CLU/JAM3/PTN/IGF1	11
GO:0008366	axon ensheathment	11/338	159/18860	0.0691823899371069	3.86029548583975	4.89272479353452	0.000142282912752104	0.00427731112909038	0.00338553222019694	CLDN5/TSPAN2/PALS1/SERINC5/NFASC/KLK6/LPAR1/CLU/JAM3/PTN/IGF1	11
GO:0061448	connective tissue development	16/338	307/18860	0.0521172638436482	2.90808164524025	4.55336861522478	0.000143753177148314	0.00428826785370125	0.00339420457137235	WT1/BMP7/CHI3L1/FOXD1/GHR/LPL/CCN2/SULF1/LOX/KLF7/ZEB1/BMP2/LUM/ECM1/IGF1/BGN	16
GO:0008154	actin polymerization or depolymerization	12/338	187/18860	0.0641711229946524	3.58067272094422	4.79093662769155	0.0001461622465963	0.00432684879618664	0.00342474175230864	NPHS1/INF2/AIF1/CDC42EP3/CAPG/PYCARD/CARMIL1/KIRREL1/KANK3/SEMA5A/TMOD1/CXCL12	12
GO:0042330	taxis	21/338	476/18860	0.0441176470588235	2.46171249564915	4.3633411591389	0.000148655058679932	0.00434872744472015	0.00344205890958551	PTPRO/LGALS9/VEGFA/F3/FGF1/SEMA3G/S100A14/VAV3/AIF1/LPAR1/C3/ROBO1/LOX/JAM3/KDR/CXADR/SEMA5A/PARVA/PTN/EFNB2/CXCL12	21
GO:0035025	positive regulation of Rho protein signal transduction	5/338	29/18860	0.172413793103448	9.62048561518058	6.27578098848484	0.000149626901256667	0.00434872744472015	0.00344205890958551	ARHGEF3/ARRB1/LPAR1/F2R/ROBO1	5
GO:0007160	cell-matrix adhesion	14/338	246/18860	0.0569105691056911	3.17554240631164	4.63969030031244	0.000150265466114621	0.00434872744472015	0.00344205890958551	VEGFA/CORO2B/SLK/ITGB5/EPB41L5/CCN2/JAM3/FERMT1/APOD/ITGA3/KDR/POSTN/FGA/ITGA8	14
GO:0003206	cardiac chamber morphogenesis	10/338	134/18860	0.0746268656716418	4.16409078866025	4.96538086795104	0.000153081456867026	0.004397406590595	0.00348058891402921	BMP7/TGFBR3/TNNT2/ROBO1/FOXC1/BMP2/FZD2/PARVA/ZFPM2/SOX4	10
GO:0044703	multi-organism reproductive process	13/338	217/18860	0.0599078341013825	3.34278624601205	4.68897992416493	0.000155429314112963	0.00443202117742699	0.00350798668694582	LGALS9/VEGFA/CLIC5/IGFBP5/TPPP3/JUNB/ITGA3/GJA1/IGFBP2/CRHBP/RGS2/PTN/HPGD	13
GO:0045667	regulation of osteoblast differentiation	11/338	161/18860	0.0683229813664596	3.8123415046492	4.84111661126175	0.00015888296982545	0.00449743180279631	0.003559759815682	VEGFA/IGFBP5/BMP7/NELL1/LTF/CTNNBIP1/CRIM1/PTPRB/BMP2/IGFBP2/IGF1	11
GO:0006898	receptor-mediated endocytosis	15/338	279/18860	0.0537634408602151	2.9999363746262	4.54629360772476	0.000164692888048384	0.00462810883950458	0.0036631919263851	VEGFA/PLA2R1/MAGI2/GHR/ARRB1/LPAR1/CLU/C3/SNCA/USP46/RNF220/RAMP3/RAMP1/APOC1/EFNB2	15
GO:0001906	cell killing	15/338	281/18860	0.0533807829181495	2.97858451430858	4.51409130057795	0.000178020605271731	0.00493570144651751	0.00390665438452948	PTPRC/CFB/LGALS9/CR1/LTF/CLU/NECTIN2/C3/TYROBP/C7/CXCL12/GZMA/CD2/APOL1/FCN3	15
GO:0051495	positive regulation of cytoskeleton organization	12/338	191/18860	0.0628272251308901	3.50568481055795	4.70171539215101	0.000178184167744314	0.00493570144651751	0.00390665438452948	NES/NPHS1/SYNPO/MYLK3/LPAR1/CCN2/CDC42EP3/MAP1B/PYCARD/CARMIL1/KIRREL1/SEMA5A	12
